"label","text","label_text"
0,"ags': preaching to the liberal choir: Washington Post ""When I was at Ralph, I was working on jean.. http://bit.ly/16GGE4","non-political"
1,"@lizarddawg It's not advocating Socialism if your idea of single-payer is the patient paying 100% at time of service #PATMOS #HandsOff","political"
0,"n archief van de anarchie is m.i. een contradictie RT @EricHennekam: Anarchism Web Archive http://webarchives.cdlib.org/a/Anarchism","non-political"
1,"RT @tierneywigg http://tinyurl.com/klrona Thanks Daniel Hannan for making my choice of not voting @conservatives much easier! #welovetheNHS","political"
1,"@MyrnaTheMinx That's it, just keep on repeating the Communist Party Line.Yes, you know better than anyone else what is best for everybody!","political"
1,"says B.S. to that. Conservatives only want to make untold profits from human misery and suffering. HEALTH CARE FOR ALL OF US! GO!","political"
1,"@JoeNBC Just imagining a 'moderate' Republican trying to run in a district that is not solidly GOP w/a conservative also in the race.","political"
0,"ading John Reed's 10 Days That Shook the World no better way to welcome the new year than a celebration of socialist revolution","non-political"
1,"http://bit.ly/SNRed Europeans Seem to Realize that Socialism Isn't the Solution -- By: Veronique de Rugy","political"
0,"TM rocks...i remember I saw them for free in 2000 in LA...then got pepper sprayed by LAPD because they thought I was riotting/anarchist.","non-political"
0,"sten to The Conservative Blues Show After Hour... on Tyranny Resistance anytime on BlogTalkRadio. http://tobtr.com/s/647096 #BlogTalkRadio","non-political"
1,"I'm not a feminist or anything but Offshore Europe & the attitudes of pervy oil men old enough 2 b those girls dads doesn't half wind me up.","political"
1,"Recommended @exposeliberals to @MrTweet '@exposeliberals great in exposing the liberals out there' http://bit.ly/VsoH5","political"
0," @jamescowley Osborne, â€˜No one takes pleasure from people making money from misery of others but that's a function of capitalist markets'","non-political"
1,"Progressive Conservatism: property-owning democracy http://tiny.cc/tV1r5","political"
1,"Hey fellow #conservatives, please follow my good friend @choppergt750 He's a vet and all around good guy. #tcot #military","political"
1,"I'm glad Glenn Beck disgusts and offends liberals on a very personal level. Liberals disgust me, they are ruining America #tcot #glennbeck","political"
1,"thinks its funny to hear conservatives talk about complainers about complainers about Obama as on the path to dictatorship...","political"
0,"ppy Father's Day to Fathers, Feminists and Slackers http://ow.ly/fiKb","non-political"
1,"Socialists should oppose copyrights & the commodification of knowledge & culture as an obstacle to progress & creativity http://is.gd/2IjkZ","political"
1,"My fear is that these conservatives making this fuss about the speech are robbing their kids of the right to form their own opinions.","political"
1,"RT @SoccerSealUSA ""The Day I Met Sarah Palin...and the Liberal Media"" http://bit.ly/31Iv7N #tcot #ocra #sgp #goingrogue #spwbt #tycot","political"
0," @huffingtonpost Steven Weber: Weather Declared ""Socialist"" http://retwt.me/fBen","non-political"
1,"RT @pwire: GOP congressman says he wants to hunt liberal Democrats... http://pwire.us/F2 #p2","political"
0,"rand-ing for the Edge. Am slave of capitalism. Can only hope my shopping green and thrift loosens the chains.","non-political"
1,"RT @RockingtheRobin: RT @Racists should stop claiming to lead the Libertarian, Conservative, & Republican causes. They stand naked and ...","political"
1,"@good4politics Would you call belief in a global communist conspiracy a philosophical prejudice?","political"
1,"RT @PunditMom Progressives not focusing on fact that becoming a parent often makes people more political #nn09 #nnmomocrats","political"
1,"http://bit.ly/dG5rI Tory flyer 'put patients at risk': A Conservative campaign leaflet contai.. http://bit.ly/juCyW","political"
1,"RT @ConservativeInd: Save the baby seals... club a liberal...bumper sticker my little bro saw in Alaska.. LOL.. #tcot #ocra #p2 #teaparty","political"
1,"http://is.gd/218sh Evidence that feminist societies are bound to fail.","political"
0,"etering just under 100 followers. PLEASE HELP! Need 2 replace: spammers, bots, and a couple conservatives w/ real #MMOT 'ers!","non-political"
1,"The Big Hate: The rise of right-wing extremism is being systematically fed by the conservative media and politic.. http://tinyurl.com/mqc98l","political"
1,"@stopbeck mayB Lexus has found out that it is mostly the conservatives are the 1's who drive and can afford their sticker price?","political"
1,"I can't believe parents don't want their kids to hear Obama's speech about staying in school. No socialism or brainwashing, but staying ...","political"
1,"I refuse to be a Socialist!! I had fun last night thanks Court! ... http://lnk.ms/3DZ1C","political"
1,"Itâ€™s called â€œcommunism,â€ folks. http://bit.ly/RedFL","political"
1,"Who will be Liberal Leader on Tuesday evening? http://twtpoll.com/mqy0c2 #twtpoll #spill","political"
1,"report ComSymps RT @kimberlybryant @danieldelazion ""Communism doesn't work because people like to own stuff."" *","political"
1,"Lots of talks this week: one last night on Middle Eastern peace, one now on the fall of communism, and one tonight by Roxana Saberi!","political"
1,"Off to see the communists, then the nomads, the reformed...ish comunists and some of Europe too.","political"
1,"@markos I beleive he really did think so BUT, he totally underestimated the racial blowback (cloaked in ""socialism & fascism"") factor. #hcr","political"
1,"RT @jaketapper: ""an interesting look from @TheFix at Neb. Dem Sen. Ben Nelson's pushback to liberal group's attack Â» http://bit.ly/2fhCH""","political"
1,"RT @crushtor: Whats the difference between sugar and the Liberal Party? The Libs can dissolve twice. #AUpolitics","political"
1,"She and Justin Timberlake hurt my society DEEPLY, that liberals do not understand this is an inditement on liberals. Oh for fuck's sake.","political"
1,"McCarthy wuz right? RT @bcrumpton this car in front of me has a sticker that says socialism sucks. hahaha.","political"
1,"Millionaire Filmmaker Michael Moore: â€˜Capitalism Did Nothing For Meâ€™ I think He will hae a ""BIG ONE SOON!"" H1N1 #why Pepeng ...","political"
1,"RT@bitchmedia Lady Gaga: ""I'm not a feminist. I hail men, I love men."" http://bit.ly/4DB4T5 . @ladygaga FAIL","political"
1,"I have a list! RT @Revelation1217 Is America going to become Socialist? No - the U.S. has already adopted socialism: http://bit.ly/F1VK7","political"
1,"@jonrb I might be a yellow dog liberal democrat lol but I do believe in morals and standards. I feel that we have to live above","political"
1,"Where was Obama and the Socialists Democrats this week when the JOBLESS RATE increase by almost 8,000 new 'UNEMPLOYED'?","political"
1,"Conservative Mobs? http://tinyurl.com/numuy3","political"
1,"RT @RonPaulcom: Ron Paul Responds to Michael Moore: Itâ€™s Corporatism, Not Capitalism http://bit.ly/xpbcF - Thank you Dr. Paul. Thank you.","political"
1,"Love The PeoplesCube ! RT @douglasernstYLP: ThePeoplesCube--check it out. Funny conservative guys. http://thepeoplescube.com/","political"
1,"RT @tahDeetz Liberal Mathematics 101 http://bit.ly/13Y2sB #accdf #beck #tcot #ac2c #hhrs #912 #sgp #tlot #gop #rush #teaparty","political"
1,"Strange activity,Twitter says account suspended because of strange activity.Hope being Liberal Democrat is not considered strange activity.","political"
0,"nk Paulson, Venture Capitalist?: Hank Paulson tiptoed into the venture capital waters today.. http://bit.ly/bdxDU #vc (via@peHUB)","non-political"
0,"ers89 Yeah, the reappropriation of the German aesthetic of the song for black/feminist/etc. USA revolution propaganda. Lots of material.","non-political"
0,"rprise! Apparently a logo on the new 2010 Olympic apparel resembles the Conservative Party logo RT @ctvbc: http://bit.ly/LwLah","non-political"
1,"RT @RobMcNealy: Granny gets arrested 4 buying cold medicine: http://kl.am/NoMethGranny -This is what the War On DrugsÂ® gets us! #Libertarian","political"
0,"ogressive Realty just told us that our bond clean wasn't good enough. There was: ""an insect in the window sill"".","non-political"
1,"RT @feminismtoday: Should your blog have an hCard? #feminism http://bit.ly/7AE3SW","political"
1,"RT @chrislhayes-from @mattyglesias ""progressive politics at its best isnâ€™t about bigger government but about attacking privilege and power.""","political"
1,"rt @Sophiabiabia Who has higher expecatations and dissapoints more , #Obama or #blazers? -it's a tough Time now for liberal blazer fans","political"
0,"at if your passion and love for Christ had nothing to do with the title to your theology- liberal, conservative, reformed, etc...","non-political"
0,"elsVFP LOL. Well it's shiny red and one of the more conservative dresses I own since it comes to my knees. I just membered having it. Win!","non-political"
0,", so that was painful to watch, but enjoyed the feminist critique via Twitter! #MoretoLove","non-political"
1,"RT @SenJohnMcCain: Joe Lieberman standing up for his principles on health care being viciously attacked by the liberal left.what a disgrace!","political"
1,"The Swill have voted to ban minarets (Prayer Towers) what's next, no more Christian public baptisms? I thought the Swiss were more liberal?","political"
1,"Repost! YOUR OBAMA AT WORK OBAMAS GLOBAL TAX! Progressives Back Obama Push for Global Tax! http://short.to/t6os","political"
0,"ll throw hardcore, metal, progressive rock and another heavy genres today. I'm gonna listening to jazzy tasty music. It's better :x","non-political"
0," the fringes or in our own center? | Geek Feminism Blog http://bit.ly/jguKp #osbridge","non-political"
1,"RT @MelissaTweets Conservatives are way more good humored, even in defeat, than liberals are, even in victory.","political"
0,"at do 'tween' girls think about the magazines marketed at them? #feminism http://bit.ly/37g7qU","non-political"
1,"Ooo, Michael Moore has a new movie. ""Capitalism: A Love Story""","political"
1,"EPA Jackson: people want to keep out cold and save on energy bills. ""Environmentalism seems like enclave of the well-off."" #AGIF","political"
1,"America has grown up, despite liberal missives. The business world is well developed and capable of renewal. US govt expansion is not!","political"
1,"RT @oldsoul85 Wow! http://bit.ly/42g1AN #libertarian #tlot","political"
1,"PSYCHIC MOBSTER ON OBAMA: RACIST, SOCIALIST, CORRUPT, LIAR, DANGEROUS, NAIVE, FOOL...more >>http://tr.im/wTio #tcot #tlot #sgp #glenn #rush","political"
1,"Univ of Toledo College Republicans Witch Hunting 4 Liberal Professors http://bit.ly/Bko6e","political"
1,"RT @secupp: HuffPo wants u 2 boycott FOXNews advertisers. But, um, MSNBC & CNN advertise on FOX...what's a liberal to do? http://is.gd/2swmJ","political"
0,"r you i'd give up all i own, and move to a communist country, if you came with me, of course :T","non-political"
1,"my favorite conservative poetess is back again - this time halloween and redistribution . . . on the blog - http://www.rwchicks.com","political"
1,"#libertarian #politics Dr Rand Paul on Glenn #Beck With Judge #Napolitano http://ow.ly/O0B3","political"
1,"Obama answers questions on conservative talk radio show; guarantees health reform will get done. http://ahlalerts.blogspot.com/","political"
1,"@irasocol Apparently, the idea that the education of our youth is a shared community responsibility is one small step from socialism.","political"
1,"@LouYoungNY maybe you should study up a little on socialism and the insidiousness of it.","political"
1,"No lessons will be learned, but soon there will be anotherDubai built on shifting debt and so it goes on. http://bit.ly/8DTOJE #capitalism","political"
1,"A new form of capitalism - and not that crazy of a concept....http://su.pr/6V8ph2 <-- Actually quite sane, says I...","political"
0,"rd sale @ 3003 Waywood Dr. Murfreesboro all day! Help us teach Ava about capitalism & get some great deals all @ the same time!","non-political"
1,"@abhishekrungta I understand that... but the framing of the quote sounds anti-capitalist... :)","political"
